,Unnamed: 0,LogReg_pred,LogReg_accuracy,LogReg_prob,LGBM_pred,LGBM_accuracy,LGBM_prob,y,kNN_pred,kNN_accuracy,kNN_prob,ANN_pred,ANN_accuracy,ANN_prob,RF_pred,RF_accuracy,RF_prob,SVC_pred,SVC_accuracy,SVC_prob,LSTM_price_accuracy
0,0,0,0.4878504672897196,0.4992321017322154,0,0.4897196261682243,0.4820375926706677,0,0,0.508411214953271,0.5,0,0.4831775700934579,0.49041712,0,0.525233644859813,0.4223602786102786,1,0.4925233644859813,0.5174578550437022,0.8570093457943925
1,1,1,0.4878504672897196,0.5048068475200185,1,0.4897196261682243,0.5161746514401343,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5064781,1,0.525233644859813,0.5047482958218253,1,0.4925233644859813,0.5179603781110507,0.8570093457943925
2,2,1,0.4878504672897196,0.5911173396976898,1,0.4897196261682243,0.5264013607770824,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.59490836,1,0.525233644859813,0.6359013527322351,1,0.4925233644859813,0.5264348334385468,0.8570093457943925
3,3,1,0.4878504672897196,0.5952718863961204,1,0.4897196261682243,0.5158593439150463,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.6253063,1,0.525233644859813,0.8003622766122767,1,0.4925233644859813,0.5271334195258565,0.8570093457943925
4,4,1,0.4878504672897196,0.5906552985674809,1,0.4897196261682243,0.5158593439150463,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.62080836,1,0.525233644859813,0.6176153291153292,1,0.4925233644859813,0.5264706620855631,0.8570093457943925
5,5,1,0.4878504672897196,0.5590864324262754,1,0.4897196261682243,0.5158593439150463,0,1,0.508411214953271,1.0,1,0.4831775700934579,0.6069969,1,0.525233644859813,0.5801255272505272,1,0.4925233644859813,0.5241241646271733,0.8570093457943925
6,6,1,0.4878504672897196,0.5112351766550487,1,0.4897196261682243,0.5158593439150463,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5723535,0,0.525233644859813,0.3613708513708514,1,0.4925233644859813,0.5210847674646956,0.8570093457943925
7,7,1,0.4878504672897196,0.5063178917742429,1,0.4897196261682243,0.510762982790255,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5527524,1,0.525233644859813,0.5608031176339999,1,0.4925233644859813,0.5210124339434342,0.8570093457943925
8,8,1,0.4878504672897196,0.5219655172931793,1,0.4897196261682243,0.510762982790255,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.52986366,1,0.525233644859813,0.6100823882000352,1,0.4925233644859813,0.5224069489995062,0.8570093457943925
9,9,1,0.4878504672897196,0.5368776276377473,1,0.4897196261682243,0.5279075797572828,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5119931,1,0.525233644859813,0.5088427030485854,1,0.4925233644859813,0.5242842334567894,0.8570093457943925
10,10,1,0.4878504672897196,0.5338680436695259,1,0.4897196261682243,0.529371693246568,1,0,0.508411214953271,0.5,1,0.4831775700934579,0.5093409,1,0.525233644859813,0.5073589335501097,1,0.4925233644859813,0.5236213971735657,0.8570093457943925
11,11,1,0.4878504672897196,0.5399411942547065,1,0.4897196261682243,0.510762982790255,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5491572,0,0.525233644859813,0.2231832652641476,1,0.4925233644859813,0.5236094584072397,0.8570093457943925
12,12,1,0.4878504672897196,0.538958526931602,1,0.4897196261682243,0.510762982790255,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.550652,0,0.525233644859813,0.2320489967548791,1,0.4925233644859813,0.5234844674719242,0.8570093457943925
13,13,1,0.4878504672897196,0.5680687992551549,1,0.4897196261682243,0.518456734605056,1,1,0.508411214953271,1.0,0,0.4831775700934579,0.49759412,1,0.525233644859813,0.6879992882934058,1,0.4925233644859813,0.5238845924440914,0.8570093457943925
14,14,1,0.4878504672897196,0.5425365725442752,1,0.4897196261682243,0.5228507542886158,1,1,0.508411214953271,1.0,1,0.4831775700934579,0.5034185,1,0.525233644859813,0.5485585941835942,1,0.4925233644859813,0.5220061690214426,0.8570093457943925
15,15,0,0.4878504672897196,0.4944746031206974,1,0.4897196261682243,0.5176762300708967,0,0,0.508411214953271,0.5,1,0.4831775700934579,0.5189981,1,0.525233644859813,0.6956730608572712,1,0.4925233644859813,0.5187741140779197,0.8570093457943925
